order_id,Category,sub_category,product_id,cost_price,list_price,Quantity,discount_percent,Discount_value,selling_price,profit
294,Furniture,Furnishings,FUR-FU-10004091,280,300,8,5,15.0,285.0,5.0
295,Furniture,Chairs,FUR-CH-10001891,190,230,3,2,4.6000000000000005,225.4,35.400000000000006
296,Furniture,Furnishings,FUR-FU-10002918,180,220,3,2,4.4,215.6,35.599999999999994
297,Office Supplies,Binders,OFF-BI-10004593,70,80,5,5,4.0,76.0,6.0
298,Office Supplies,Fasteners,OFF-FA-10004854,30,30,3,3,0.8999999999999999,29.1,-0.8999999999999986
299,Office Supplies,Paper,OFF-PA-10002105,20,30,5,2,0.6,29.4,9.399999999999999
300,Office Supplies,Storage,OFF-ST-10002756,930,1080,8,2,21.6,1058.4,128.4000000000001
301,Office Supplies,Paper,OFF-PA-10004243,50,60,3,5,3.0,57.0,7.0
302,Furniture,Furnishings,FUR-FU-10001861,70,80,4,4,3.2,76.8,6.799999999999997
303,Office Supplies,Binders,OFF-BI-10002706,10,10,1,4,0.4,9.6,-0.40000000000000036
304,Furniture,Tables,FUR-TA-10002533,180,220,3,4,8.8,211.2,31.19999999999999
305,Furniture,Furnishings,FUR-FU-10002671,20,30,2,2,0.6,29.4,9.399999999999999
306,Office Supplies,Art,OFF-AR-10003651,10,10,3,4,0.4,9.6,-0.40000000000000036
307,Office Supplies,Binders,OFF-BI-10001072,50,50,3,5,2.5,47.5,-2.5
308,Office Supplies,Art,OFF-AR-10002135,250,290,6,4,11.6,278.4,28.399999999999977
309,Office Supplies,Art,OFF-AR-10002804,0,0,1,3,0.0,0.0,0.0
310,Furniture,Furnishings,FUR-FU-10001918,20,20,4,5,1.0,19.0,-1.0
311,Furniture,Chairs,FUR-CH-10004086,400,470,2,4,18.8,451.2,51.19999999999999
312,Furniture,Furnishings,FUR-FU-10001756,20,20,1,4,0.8,19.2,-0.8000000000000007
313,Office Supplies,Labels,OFF-LA-10000634,10,10,3,3,0.3,9.7,-0.3000000000000007
314,Furniture,Furnishings,FUR-FU-10001588,80,90,3,2,1.8,88.2,8.200000000000003
315,Technology,Phones,TEC-PH-10002398,160,180,2,5,9.0,171.0,11.0
316,Office Supplies,Paper,OFF-PA-10001937,20,20,3,5,1.0,19.0,-1.0
317,Office Supplies,Art,OFF-AR-10003373,90,100,4,2,2.0,98.0,8.0
318,Furniture,Chairs,FUR-CH-10002602,120,140,1,2,2.8000000000000003,137.2,17.19999999999999
319,Technology,Machines,TEC-MA-10002927,3670,3990,2,2,79.8,3910.2,240.19999999999982
320,Technology,Phones,TEC-PH-10004093,230,280,6,3,8.4,271.6,41.60000000000002
321,Technology,Accessories,TEC-AC-10000892,300,360,4,3,10.799999999999999,349.2,49.19999999999999
322,Office Supplies,Storage,OFF-ST-10002974,40,40,1,2,0.8,39.2,-0.7999999999999972
323,Office Supplies,Fasteners,OFF-FA-10000624,10,10,2,5,0.5,9.5,-0.5
324,Office Supplies,Binders,OFF-BI-10004593,220,250,6,5,12.5,237.5,17.5
325,Technology,Accessories,TEC-AC-10001908,80,100,1,3,3.0,97.0,17.0
326,Furniture,Furnishings,FUR-FU-10001967,20,20,1,4,0.8,19.2,-0.8000000000000007
327,Technology,Phones,TEC-PH-10003645,270,290,3,3,8.7,281.3,11.300000000000011
328,Office Supplies,Storage,OFF-ST-10000675,40,50,2,5,2.5,47.5,7.5
329,Furniture,Chairs,FUR-CH-10003312,740,790,4,3,23.7,766.3,26.299999999999955
330,Office Supplies,Labels,OFF-LA-10001074,90,100,10,2,2.0,98.0,8.0
331,Office Supplies,Binders,OFF-BI-10001524,30,40,6,3,1.2,38.8,8.799999999999997
332,Technology,Phones,TEC-PH-10004614,70,80,2,3,2.4,77.6,7.599999999999994
333,Office Supplies,Binders,OFF-BI-10001153,20,20,2,2,0.4,19.6,-0.3999999999999986
334,Office Supplies,Binders,OFF-BI-10001982,0,0,3,3,0.0,0.0,0.0
335,Office Supplies,Binders,OFF-BI-10001922,0,0,1,3,0.0,0.0,0.0
336,Technology,Copiers,TEC-CO-10001449,770,960,2,2,19.2,940.8,170.79999999999995
337,Office Supplies,Binders,OFF-BI-10004140,10,10,4,2,0.2,9.8,-0.1999999999999993
338,Office Supplies,Binders,OFF-BI-10003314,10,10,2,5,0.5,9.5,-0.5
339,Furniture,Tables,FUR-TA-10004575,570,700,3,4,28.0,672.0,102.0
340,Office Supplies,Fasteners,OFF-FA-10000490,0,0,4,2,0.0,0.0,0.0
341,Office Supplies,Art,OFF-AR-10000122,20,20,4,2,0.4,19.6,-0.3999999999999986
342,Office Supplies,Binders,OFF-BI-10003656,450,510,10,4,20.400000000000002,489.6,39.60000000000002
343,Office Supplies,Fasteners,OFF-FA-10002780,20,30,13,4,1.2,28.8,8.8
344,Technology,Phones,TEC-PH-10000702,60,70,12,4,2.8000000000000003,67.2,7.200000000000003
345,Office Supplies,Storage,OFF-ST-10000107,80,90,4,3,2.6999999999999997,87.3,7.299999999999997
346,Technology,Phones,TEC-PH-10002293,50,50,3,2,1.0,49.0,-1.0
347,Office Supplies,Art,OFF-AR-10004027,10,10,3,4,0.4,9.6,-0.40000000000000036
348,Office Supplies,Paper,OFF-PA-10000249,20,20,2,5,1.0,19.0,-1.0
349,Office Supplies,Art,OFF-AR-10001374,10,10,2,2,0.2,9.8,-0.1999999999999993
350,Technology,Accessories,TEC-AC-10000290,10,10,1,5,0.5,9.5,-0.5
351,Office Supplies,Paper,OFF-PA-10001970,20,20,2,5,1.0,19.0,-1.0
352,Office Supplies,Binders,OFF-BI-10002160,0,0,1,3,0.0,0.0,0.0
353,Office Supplies,Paper,OFF-PA-10001970,50,50,4,3,1.5,48.5,-1.5
354,Office Supplies,Binders,OFF-BI-10004995,4140,4360,4,4,174.4,4185.6,45.600000000000364
355,Furniture,Bookcases,FUR-BO-10002268,350,390,6,5,19.5,370.5,20.5
356,Office Supplies,Envelopes,OFF-EN-10001137,10,10,2,5,0.5,9.5,-0.5
357,Office Supplies,Art,OFF-AR-10002399,20,20,4,3,0.6,19.4,-0.6000000000000014
358,Office Supplies,Paper,OFF-PA-10002713,30,30,5,2,0.6,29.4,-0.6000000000000014
359,Office Supplies,Paper,OFF-PA-10002666,30,40,5,4,1.6,38.4,8.399999999999999
360,Office Supplies,Appliances,OFF-AP-10001124,600,650,8,3,19.5,630.5,30.5
361,Office Supplies,Labels,OFF-LA-10001158,20,20,2,4,0.8,19.2,-0.8000000000000007
362,Office Supplies,Labels,OFF-LA-10001158,20,20,2,2,0.4,19.6,-0.3999999999999986
363,Furniture,Chairs,FUR-CH-10000785,460,490,3,4,19.6,470.4,10.399999999999977
364,Office Supplies,Art,OFF-AR-10003732,10,10,2,2,0.2,9.8,-0.1999999999999993
365,Furniture,Furnishings,FUR-FU-10000023,40,50,8,4,2.0,48.0,8.0
366,Office Supplies,Storage,OFF-ST-10001713,200,210,4,5,10.5,199.5,-0.5
367,Office Supplies,Binders,OFF-BI-10002412,20,20,4,3,0.6,19.4,-0.6000000000000014
368,Office Supplies,Supplies,OFF-SU-10001225,10,10,2,3,0.3,9.7,-0.3000000000000007
369,Office Supplies,Storage,OFF-ST-10002406,90,100,7,3,3.0,97.0,7.0
370,Furniture,Bookcases,FUR-BO-10002545,900,1040,4,5,52.0,988.0,88.0
371,Office Supplies,Paper,OFF-PA-10002036,30,30,5,5,1.5,28.5,-1.5
372,Office Supplies,Storage,OFF-ST-10002205,40,50,3,3,1.5,48.5,8.5
373,Office Supplies,Binders,OFF-BI-10001982,10,10,5,3,0.3,9.7,-0.3000000000000007
374,Technology,Accessories,TEC-AC-10003911,870,1020,8,2,20.400000000000002,999.6,129.60000000000002
375,Office Supplies,Art,OFF-AR-10000658,10,10,1,2,0.2,9.8,-0.1999999999999993
376,Technology,Accessories,TEC-AC-10002076,410,480,10,4,19.2,460.8,50.80000000000001
377,Office Supplies,Paper,OFF-PA-10003039,80,100,4,3,3.0,97.0,17.0
378,Furniture,Tables,FUR-TA-10004915,1300,1490,7,2,29.8,1460.2,160.20000000000005
379,Office Supplies,Appliances,OFF-AP-10000696,10,10,3,5,0.5,9.5,-0.5
380,Office Supplies,Storage,OFF-ST-10003327,20,20,3,3,0.6,19.4,-0.6000000000000014
381,Office Supplies,Binders,OFF-BI-10000309,10,10,4,3,0.3,9.7,-0.3000000000000007
382,Office Supplies,Paper,OFF-PA-10004734,40,50,7,5,2.5,47.5,7.5
383,Office Supplies,Binders,OFF-BI-10002225,50,50,3,5,2.5,47.5,-2.5
384,Technology,Accessories,TEC-AC-10004708,40,40,2,2,0.8,39.2,-0.7999999999999972
385,Furniture,Tables,FUR-TA-10000617,330,380,3,4,15.200000000000001,364.8,34.80000000000001
386,Technology,Accessories,TEC-AC-10002335,70,80,3,3,2.4,77.6,7.599999999999994
387,Technology,Machines,TEC-MA-10001681,400,480,4,2,9.6,470.4,70.39999999999998
388,Furniture,Furnishings,FUR-FU-10001935,0,0,1,5,0.0,0.0,0.0
389,Office Supplies,Art,OFF-AR-10004757,0,0,1,2,0.0,0.0,0.0
390,Office Supplies,Binders,OFF-BI-10000050,20,20,4,2,0.4,19.6,-0.3999999999999986
391,Technology,Accessories,TEC-AC-10001998,40,40,2,5,2.0,38.0,-2.0
392,Technology,Phones,TEC-PH-10003012,230,250,2,4,10.0,240.0,10.0
393,Technology,Copiers,TEC-CO-10002313,1600,1800,3,2,36.0,1764.0,164.0
394,Office Supplies,Binders,OFF-BI-10003982,10,10,3,2,0.2,9.8,-0.1999999999999993
395,Office Supplies,Binders,OFF-BI-10004492,60,80,3,3,2.4,77.6,17.599999999999994
396,Office Supplies,Storage,OFF-ST-10000798,40,50,2,3,1.5,48.5,8.5
397,Office Supplies,Paper,OFF-PA-10002552,10,10,2,2,0.2,9.8,-0.1999999999999993
398,Office Supplies,Supplies,OFF-SU-10002573,60,70,4,5,3.5,66.5,6.5
399,Office Supplies,Storage,OFF-ST-10001580,40,40,3,3,1.2,38.8,-1.2000000000000028
400,Furniture,Bookcases,FUR-BO-10004834,1990,2400,4,5,120.0,2280.0,290.0
401,Office Supplies,Storage,OFF-ST-10000934,110,130,4,5,6.5,123.5,13.5
402,Technology,Accessories,TEC-AC-10000158,60,60,2,3,1.7999999999999998,58.2,-1.7999999999999972
403,Office Supplies,Paper,OFF-PA-10001947,10,10,2,2,0.2,9.8,-0.1999999999999993
404,Office Supplies,Art,OFF-AR-10003478,30,40,6,4,1.6,38.4,8.399999999999999
405,Office Supplies,Appliances,OFF-AP-10004249,40,40,3,3,1.2,38.8,-1.2000000000000028
406,Technology,Accessories,TEC-AC-10000158,140,180,5,4,7.2,172.8,32.80000000000001
407,Technology,Copiers,TEC-CO-10004115,1130,1200,3,5,60.0,1140.0,10.0
408,Office Supplies,Paper,OFF-PA-10003724,30,30,5,4,1.2,28.8,-1.1999999999999993
409,Furniture,Tables,FUR-TA-10002041,800,1000,7,4,40.0,960.0,160.0
410,Office Supplies,Paper,OFF-PA-10002893,10,10,1,3,0.3,9.7,-0.3000000000000007
411,Office Supplies,Labels,OFF-LA-10003766,30,30,9,4,1.2,28.8,-1.1999999999999993
412,Office Supplies,Paper,OFF-PA-10001970,60,60,1,5,3.0,57.0,-3.0
413,Furniture,Bookcases,FUR-BO-10001972,1260,1340,13,4,53.6,1286.4,26.40000000000009
414,Furniture,Chairs,FUR-CH-10003956,100,110,2,5,5.5,104.5,4.5
415,Office Supplies,Paper,OFF-PA-10000157,120,140,7,3,4.2,135.8,15.800000000000011
416,Furniture,Chairs,FUR-CH-10001891,250,310,4,2,6.2,303.8,53.80000000000001
417,Office Supplies,Art,OFF-AR-10004344,90,100,8,5,5.0,95.0,5.0
418,Furniture,Chairs,FUR-CH-10004886,320,380,5,4,15.200000000000001,364.8,44.80000000000001
419,Office Supplies,Paper,OFF-PA-10003845,10,10,1,5,0.5,9.5,-0.5
420,Office Supplies,Art,OFF-AR-10001573,10,10,4,4,0.4,9.6,-0.40000000000000036
421,Office Supplies,Envelopes,OFF-EN-10000483,20,20,1,5,1.0,19.0,-1.0
422,Technology,Accessories,TEC-AC-10004114,160,200,6,3,6.0,194.0,34.0
423,Furniture,Furnishings,FUR-FU-10004712,60,60,4,3,1.7999999999999998,58.2,-1.7999999999999972
424,Office Supplies,Storage,OFF-ST-10000918,30,30,3,5,1.5,28.5,-1.5
425,Furniture,Chairs,FUR-CH-10000015,800,870,4,4,34.800000000000004,835.2,35.200000000000045
426,Furniture,Furnishings,FUR-FU-10003347,30,30,2,4,1.2,28.8,-1.1999999999999993
427,Office Supplies,Binders,OFF-BI-10001543,280,290,8,4,11.6,278.4,-1.6000000000000227
428,Technology,Machines,TEC-MA-10000029,60,70,1,3,2.1,67.9,7.900000000000006
429,Office Supplies,Art,OFF-AR-10000369,10,10,6,5,0.5,9.5,-0.5
430,Office Supplies,Binders,OFF-BI-10004584,160,190,2,4,7.6000000000000005,182.4,22.400000000000006
431,Technology,Accessories,TEC-AC-10004659,330,410,7,3,12.299999999999999,397.7,67.69999999999999
432,Technology,Accessories,TEC-AC-10004659,270,290,5,5,14.5,275.5,5.5
433,Office Supplies,Storage,OFF-ST-10000617,0,0,2,3,0.0,0.0,0.0
434,Office Supplies,Storage,OFF-ST-10003306,580,710,5,4,28.400000000000002,681.6,101.60000000000002
435,Office Supplies,Binders,OFF-BI-10000773,0,0,2,5,0.0,0.0,0.0
436,Technology,Accessories,TEC-AC-10002600,210,250,5,2,5.0,245.0,35.0
437,Technology,Machines,TEC-MA-10002937,930,1010,3,4,40.4,969.6,39.60000000000002
438,Office Supplies,Paper,OFF-PA-10001970,270,310,7,4,12.4,297.6,27.600000000000023
439,Office Supplies,Paper,OFF-PA-10002230,30,30,8,3,0.8999999999999999,29.1,-0.8999999999999986
440,Furniture,Chairs,FUR-CH-10003396,190,210,3,5,10.5,199.5,9.5
441,Furniture,Furnishings,FUR-FU-10000246,10,10,1,3,0.3,9.7,-0.3000000000000007
442,Office Supplies,Storage,OFF-ST-10000060,150,190,3,4,7.6000000000000005,182.4,32.400000000000006
443,Office Supplies,Storage,OFF-ST-10003058,60,70,3,4,2.8000000000000003,67.2,7.200000000000003
444,Office Supplies,Paper,OFF-PA-10002222,80,90,4,3,2.6999999999999997,87.3,7.299999999999997
445,Furniture,Chairs,FUR-CH-10002372,210,240,3,4,9.6,230.4,20.400000000000006
446,Office Supplies,Labels,OFF-LA-10001317,20,20,7,3,0.6,19.4,-0.6000000000000014
447,Furniture,Furnishings,FUR-FU-10000206,0,0,1,2,0.0,0.0,0.0
448,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,2.4,57.6,7.600000000000001
449,Office Supplies,Storage,OFF-ST-10001469,130,160,3,4,6.4,153.6,23.599999999999994
450,Office Supplies,Art,OFF-AR-10001953,210,260,6,2,5.2,254.8,44.80000000000001
451,Office Supplies,Art,OFF-AR-10003156,30,30,3,4,1.2,28.8,-1.1999999999999993
452,Office Supplies,Art,OFF-AR-10004974,10,10,3,4,0.4,9.6,-0.40000000000000036
453,Technology,Phones,TEC-PH-10002365,40,40,4,3,1.2,38.8,-1.2000000000000028
454,Furniture,Tables,FUR-TA-10001539,220,280,2,4,11.200000000000001,268.8,48.80000000000001
455,Office Supplies,Storage,OFF-ST-10000142,570,670,2,2,13.4,656.6,86.60000000000002
456,Technology,Accessories,TEC-AC-10001772,50,60,4,5,3.0,57.0,7.0
457,Furniture,Chairs,FUR-CH-10000225,120,130,2,2,2.6,127.4,7.400000000000006
458,Furniture,Chairs,FUR-CH-10002331,670,750,3,5,37.5,712.5,42.5
459,Office Supplies,Envelopes,OFF-EN-10001415,10,10,2,2,0.2,9.8,-0.1999999999999993
460,Office Supplies,Appliances,OFF-AP-10002472,80,100,4,3,3.0,97.0,17.0
461,Technology,Accessories,TEC-AC-10004571,760,900,9,5,45.0,855.0,95.0
462,Office Supplies,Binders,OFF-BI-10001098,50,50,3,2,1.0,49.0,-1.0
463,Furniture,Furnishings,FUR-FU-10000023,20,20,5,3,0.6,19.4,-0.6000000000000014
464,Furniture,Tables,FUR-TA-10001889,1080,1270,6,4,50.800000000000004,1219.2,139.20000000000005
465,Office Supplies,Binders,OFF-BI-10000315,30,30,5,4,1.2,28.8,-1.1999999999999993
466,Office Supplies,Supplies,OFF-SU-10003505,180,190,2,5,9.5,180.5,0.5
467,Office Supplies,Appliances,OFF-AP-10002578,80,80,2,3,2.4,77.6,-2.4000000000000057
468,Furniture,Furnishings,FUR-FU-10002918,200,250,7,3,7.5,242.5,42.5
469,Furniture,Bookcases,FUR-BO-10002824,200,210,2,5,10.5,199.5,-0.5
470,Office Supplies,Binders,OFF-BI-10002194,0,0,3,3,0.0,0.0,0.0
471,Office Supplies,Paper,OFF-PA-10004071,50,60,1,3,1.7999999999999998,58.2,8.200000000000003
472,Office Supplies,Storage,OFF-ST-10002743,290,340,3,2,6.8,333.2,43.19999999999999
473,Furniture,Bookcases,FUR-BO-10001601,200,220,2,5,11.0,209.0,9.0
474,Technology,Phones,TEC-PH-10002680,610,700,4,2,14.0,686.0,76.0
475,Office Supplies,Storage,OFF-ST-10001321,80,90,6,3,2.6999999999999997,87.3,7.299999999999997
476,Office Supplies,Paper,OFF-PA-10001509,60,60,7,3,1.7999999999999998,58.2,-1.7999999999999972
477,Office Supplies,Paper,OFF-PA-10003465,90,90,5,4,3.6,86.4,-3.5999999999999943
478,Technology,Phones,TEC-PH-10000149,90,100,6,4,4.0,96.0,6.0
479,Furniture,Furnishings,FUR-FU-10002671,30,40,3,4,1.6,38.4,8.399999999999999
480,Office Supplies,Art,OFF-AR-10003045,10,10,5,4,0.4,9.6,-0.40000000000000036
481,Office Supplies,Storage,OFF-ST-10000689,600,700,5,5,35.0,665.0,65.0
482,Technology,Accessories,TEC-AC-10001445,10,10,3,2,0.2,9.8,-0.1999999999999993
483,Office Supplies,Art,OFF-AR-10002053,10,10,2,4,0.4,9.6,-0.40000000000000036
484,Technology,Accessories,TEC-AC-10002567,140,160,2,4,6.4,153.6,13.599999999999994
485,Office Supplies,Labels,OFF-LA-10003923,30,30,2,5,1.5,28.5,-1.5
486,Furniture,Bookcases,FUR-BO-10001337,480,510,5,4,20.400000000000002,489.6,9.600000000000023
487,Technology,Phones,TEC-PH-10001924,250,280,5,5,14.0,266.0,16.0
488,Technology,Phones,TEC-PH-10001363,2300,2740,6,4,109.60000000000001,2630.4,330.4000000000001
489,Technology,Phones,TEC-PH-10000376,10,10,1,5,0.5,9.5,-0.5
490,Technology,Accessories,TEC-AC-10000303,50,60,2,5,3.0,57.0,7.0
491,Office Supplies,Art,OFF-AR-10001953,70,70,2,4,2.8000000000000003,67.2,-2.799999999999997
492,Office Supplies,Storage,OFF-ST-10001809,410,450,5,4,18.0,432.0,22.0
493,Office Supplies,Envelopes,OFF-EN-10003845,10,10,3,5,0.5,9.5,-0.5
494,Technology,Accessories,TEC-AC-10000991,80,90,2,4,3.6,86.4,6.400000000000006
495,Furniture,Tables,FUR-TA-10001857,180,190,3,5,9.5,180.5,0.5
496,Office Supplies,Envelopes,OFF-EN-10001434,100,110,2,3,3.3,106.7,6.700000000000003
497,Office Supplies,Binders,OFF-BI-10002498,110,120,8,2,2.4,117.6,7.599999999999994
498,Furniture,Furnishings,FUR-FU-10004864,230,260,4,2,5.2,254.8,24.80000000000001
499,Furniture,Chairs,FUR-CH-10002602,200,240,2,5,12.0,228.0,28.0
500,Furniture,Furnishings,FUR-FU-10000073,60,70,9,5,3.5,66.5,6.5
501,Office Supplies,Binders,OFF-BI-10001670,20,20,2,4,0.8,19.2,-0.8000000000000007
502,Office Supplies,Binders,OFF-BI-10001658,10,10,2,5,0.5,9.5,-0.5
503,Furniture,Chairs,FUR-CH-10001215,650,800,2,3,24.0,776.0,126.0
504,Office Supplies,Binders,OFF-BI-10000831,0,0,3,4,0.0,0.0,0.0
505,Office Supplies,Paper,OFF-PA-10000357,30,30,1,4,1.2,28.8,-1.1999999999999993
506,Office Supplies,Binders,OFF-BI-10003274,20,20,5,3,0.6,19.4,-0.6000000000000014
507,Office Supplies,Art,OFF-AR-10001662,0,0,1,3,0.0,0.0,0.0
508,Office Supplies,Art,OFF-AR-10003856,10,10,3,2,0.2,9.8,-0.1999999999999993
509,Office Supplies,Storage,OFF-ST-10001228,50,50,3,4,2.0,48.0,-2.0
510,Office Supplies,Binders,OFF-BI-10003527,5210,6350,5,3,190.5,6159.5,949.5
511,Furniture,Furnishings,FUR-FU-10001290,110,130,3,2,2.6,127.4,17.400000000000006
512,Technology,Accessories,TEC-AC-10002399,40,40,2,2,0.8,39.2,-0.7999999999999972
513,Office Supplies,Art,OFF-AR-10002053,10,10,3,4,0.4,9.6,-0.40000000000000036
514,Office Supplies,Art,OFF-AR-10003811,10,10,3,3,0.3,9.7,-0.3000000000000007
515,Office Supplies,Art,OFF-AR-10001246,10,10,2,3,0.3,9.7,-0.3000000000000007
516,Technology,Copiers,TEC-CO-10003236,2430,3000,5,5,150.0,2850.0,420.0
517,Office Supplies,Storage,OFF-ST-10004507,40,50,3,4,2.0,48.0,8.0
518,Office Supplies,Paper,OFF-PA-10001667,10,10,2,3,0.3,9.7,-0.3000000000000007
519,Office Supplies,Storage,OFF-ST-10004459,1020,1130,3,5,56.5,1073.5,53.5
520,Technology,Accessories,TEC-AC-10000171,20,20,1,4,0.8,19.2,-0.8000000000000007
521,Office Supplies,Storage,OFF-ST-10000736,120,130,2,4,5.2,124.8,4.799999999999997
522,Office Supplies,Binders,OFF-BI-10000285,10,10,9,3,0.3,9.7,-0.3000000000000007
523,Furniture,Tables,FUR-TA-10001857,180,210,2,2,4.2,205.8,25.80000000000001
524,Technology,Phones,TEC-PH-10003555,50,60,3,5,3.0,57.0,7.0
525,Technology,Accessories,TEC-AC-10003832,60,70,2,4,2.8000000000000003,67.2,7.200000000000003
526,Office Supplies,Fasteners,OFF-FA-10002815,20,20,5,4,0.8,19.2,-0.8000000000000007
527,Furniture,Chairs,FUR-CH-10003379,540,680,3,2,13.6,666.4,126.39999999999998
528,Furniture,Furnishings,FUR-FU-10001756,50,50,3,2,1.0,49.0,-1.0
529,Office Supplies,Storage,OFF-ST-10004963,40,40,3,5,2.0,38.0,-2.0
530,Office Supplies,Supplies,OFF-SU-10002881,550,670,1,2,13.4,656.6,106.60000000000002
531,Office Supplies,Envelopes,OFF-EN-10001335,50,50,6,3,1.5,48.5,-1.5
532,Furniture,Chairs,FUR-CH-10000595,150,190,1,3,5.7,184.3,34.30000000000001
533,Furniture,Furnishings,FUR-FU-10000448,40,50,3,2,1.0,49.0,9.0
534,Technology,Phones,TEC-PH-10000984,820,980,5,3,29.4,950.6,130.60000000000002
535,Office Supplies,Binders,OFF-BI-10002557,20,20,5,2,0.4,19.6,-0.3999999999999986
536,Office Supplies,Storage,OFF-ST-10001325,20,20,2,5,1.0,19.0,-1.0
537,Office Supplies,Binders,OFF-BI-10002429,30,40,7,5,2.0,38.0,8.0
538,Office Supplies,Binders,OFF-BI-10004528,10,10,4,4,0.4,9.6,-0.40000000000000036
539,Office Supplies,Appliances,OFF-AP-10001271,130,150,3,4,6.0,144.0,14.0
540,Furniture,Chairs,FUR-CH-10002647,230,280,4,4,11.200000000000001,268.8,38.80000000000001
541,Technology,Accessories,TEC-AC-10001432,410,470,6,4,18.8,451.2,41.19999999999999
542,Technology,Phones,TEC-PH-10002262,300,380,8,4,15.200000000000001,364.8,64.80000000000001
543,Office Supplies,Storage,OFF-ST-10001809,600,650,9,2,13.0,637.0,37.0
544,Technology,Accessories,TEC-AC-10001465,50,60,2,4,2.4,57.6,7.600000000000001
545,Technology,Phones,TEC-PH-10002597,100,100,1,5,5.0,95.0,-5.0
546,Furniture,Furnishings,FUR-FU-10000723,60,70,4,3,2.1,67.9,7.900000000000006
547,Office Supplies,Binders,OFF-BI-10000404,30,40,6,4,1.6,38.4,8.399999999999999
548,Office Supplies,Paper,OFF-PA-10002986,10,10,2,5,0.5,9.5,-0.5
549,Office Supplies,Storage,OFF-ST-10000604,210,250,9,4,10.0,240.0,30.0
550,Office Supplies,Binders,OFF-BI-10004738,10,10,3,5,0.5,9.5,-0.5
551,Office Supplies,Supplies,OFF-SU-10001935,10,10,5,5,0.5,9.5,-0.5
552,Furniture,Chairs,FUR-CH-10002024,930,1120,2,3,33.6,1086.4,156.4000000000001
553,Furniture,Furnishings,FUR-FU-10003039,20,30,1,3,0.8999999999999999,29.1,9.100000000000001
554,Office Supplies,Fasteners,OFF-FA-10004248,10,10,3,4,0.4,9.6,-0.40000000000000036
555,Office Supplies,Storage,OFF-ST-10001780,1200,1300,2,2,26.0,1274.0,74.0
556,Office Supplies,Art,OFF-AR-10003560,20,20,4,5,1.0,19.0,-1.0
557,Office Supplies,Labels,OFF-LA-10001297,20,20,2,2,0.4,19.6,-0.3999999999999986
558,Furniture,Tables,FUR-TA-10004256,1260,1340,4,4,53.6,1286.4,26.40000000000009
559,Office Supplies,Paper,OFF-PA-10003441,30,30,5,3,0.8999999999999999,29.1,-0.8999999999999986
560,Furniture,Furnishings,FUR-FU-10003347,40,40,3,5,2.0,38.0,-2.0
561,Office Supplies,Binders,OFF-BI-10000069,70,80,7,4,3.2,76.8,6.799999999999997
562,Office Supplies,Appliances,OFF-AP-10003914,10,10,5,4,0.4,9.6,-0.40000000000000036
563,Furniture,Furnishings,FUR-FU-10004020,10,10,3,2,0.2,9.8,-0.1999999999999993
564,Office Supplies,Fasteners,OFF-FA-10003467,0,0,2,5,0.0,0.0,0.0
565,Office Supplies,Labels,OFF-LA-10000634,0,0,1,5,0.0,0.0,0.0
566,Technology,Phones,TEC-PH-10002496,330,370,3,4,14.8,355.2,25.19999999999999
567,Office Supplies,Paper,OFF-PA-10004530,70,90,8,5,4.5,85.5,15.5
568,Office Supplies,Binders,OFF-BI-10001107,70,80,7,4,3.2,76.8,6.799999999999997
569,Office Supplies,Paper,OFF-PA-10004451,20,20,3,2,0.4,19.6,-0.3999999999999986
570,Furniture,Chairs,FUR-CH-10004997,370,450,3,4,18.0,432.0,62.0
571,Office Supplies,Labels,OFF-LA-10001297,60,70,7,3,2.1,67.9,7.900000000000006
572,Office Supplies,Fasteners,OFF-FA-10000585,10,10,4,3,0.3,9.7,-0.3000000000000007
573,Office Supplies,Binders,OFF-BI-10001922,30,30,7,2,0.6,29.4,-0.6000000000000014
574,Technology,Phones,TEC-PH-10000347,10,10,3,3,0.3,9.7,-0.3000000000000007
575,Office Supplies,Art,OFF-AR-10003394,10,10,3,5,0.5,9.5,-0.5
